org_id remap_id
23844705 70
23844706 70
23844707 55
23844708 55
23844709 55
23844710 90
23844711 90
23844712 90
23844713 95
23844714 95
23844715 95
23844716 84
23844717 84
23844718 84
23844719 69
23844720 69
23844721 69
23844723 79
23844731 99
23844733 99
23844795 75
23844796 75
23844797 75
23844798 72
23844799 72
23844817 17
23844873 109
23844885 82
23844888 78
23844893 87
23844970 68
23844971 68
23844972 28
23844973 71
23844974 87
23844975 71
23844976 87
23844977 71
23844978 23
23844979 109
23844980 109
23844986 82
23844987 82
23844989 82
23844991 99
23845217 33
23845230 67
23845232 62
23845356 80
23845390 5
23845398 67
23845399 111
23845403 47
23845456 119
23845465 85
23845490 20
23845492 1
23845494 56
23845497 91
23845498 20
23845503 38
23845507 57
23861061 8
23862418 67
23862824 96
23863474 17
23863475 67
23863476 22
23863477 25
23863478 25
23863479 28
23863480 14
23863481 30
23863482 28
23863483 30
23863484 28
23863485 24
23863486 24
23863487 80
23863488 80
23863489 80
23863490 80
23863491 80
23863492 117
23863493 80
23863494 80
23863495 24
23863496 80
23863497 24
23864327 49
23864681 25
23864682 25
23864683 28
23864931 67
23864932 103
23865010 91
23865011 87
23865012 28
23865042 24
23865043 118
23865044 80
23865045 17
23865046 67
23865047 22
23865512 28
23865606 41
23865611 24
23865726 22
23865727 22
23865728 22
23865849 14
23865854 23
23865958 19
23865959 19
23865960 19
23866045 17
23866046 17
23866047 17
23866054 87
23866055 87
23866056 87
23866070 17
23866071 17
23866072 17
23866073 72
23866111 57
23866112 57
23866113 57
23866114 41
23866115 41
23866116 41
23866276 71
23866312 68
23866433 72
23872446 62
23873291 45
23873292 87
23873296 23
23873298 12
23873304 25
23873322 99
23873375 31
23873391 33
23873854 104
23873856 101
23873863 71
23873864 72
23873883 91
23873886 1
23873888 85
23873939 109
23873942 74
23875068 75
23876299 109
23878758 116
23878769 96
23880942 115
23880944 71
23880977 113
23882599 5
23882600 91
23882601 5
23882602 109
23882632 5
23882641 99
23888694 18
23888699 8
23888700 18
23888736 76
23891520 23
23891521 23
23891522 23
23897685 66
23897686 68
23897687 68
23897688 68
23897689 68
23897690 2
23897880 17
23897881 17
23897882 17
23898145 1
23898535 113
23898536 113
23898537 113
23898538 78
23898539 78
23898830 67
23898831 110
23898873 21
23898879 21
23901325 41
23901326 41
23901752 18
23901846 18
23901857 28
23902069 18
23902090 49
23902150 12
23902228 7
23902697 69
23904193 41
23904194 26
23904195 23
23904196 26
23904197 24
23904198 24
23904199 24
23904200 24
23904451 25
23904452 25
23904453 25
23904454 28
23904627 25
23904628 25
23904629 28
23908800 109
23912866 18
23912867 18
23912871 46
23913443 30
23913762 47
23913770 47
23913771 47
23913772 47
23913837 47
23913838 47
23913839 47
23926037 12
23926367 82
23926409 99
23926496 28
23927982 71
23928335 47
23928340 41
23928357 47
23928358 47
23928359 71
23928360 71
23929341 19
23930167 1
23932810 47
23932817 47
23932834 47
23932858 7
23932859 7
23932860 101
23932861 101
23932862 87
23932863 87
23932864 87
23932875 58
23932876 58
23932877 55
23932878 55
23932879 55
23932911 41
23932912 41
23932913 41
23932942 58
23932943 41
23932944 41
23932960 47
23932965 47
23932966 47
23932967 47
23932968 47
23932969 47
23932970 47
23932971 60
23932972 47
23932973 47
23932974 47
23932975 90
23932976 90
23932977 4
23932978 26
23932979 58
23932980 58
23932981 58
23932982 58
23932983 58
23932984 58
23932998 47
23932999 47
23933001 78
23933002 78
23933003 78
23933004 78
23933005 41
23933006 41
23933007 41
23933008 41
23933009 36
23933010 36
23933011 36
23933012 91
23933014 47
23933015 47
23933016 47
23933017 47
23933018 47
23933019 47
23933020 47
23933021 47
23933028 47
23933029 47
23933034 47
23933035 47
23933036 41
23933037 41
23933038 41
23933039 41
23933040 41
23933041 42
23933051 47
23933052 47
23933053 47
23933054 47
23933055 47
23933056 47
23933057 47
23933058 47
23933059 47
23933060 47
23933061 47
23933062 60
23933063 60
23933064 60
23933065 60
23933066 60
23933067 60
23933068 60
23933069 47
23933070 47
23933071 47
23933072 47
23933073 47
23933074 47
23933075 47
23933076 47
23933077 47
23933078 47
23933079 47
23933080 47
23933081 47
23933082 47
23933083 47
23933139 41
23933141 8
23933142 8
23933158 8
23933159 41
23933160 58
23933161 58
23933162 58
23933163 58
23933164 58
23933165 58
23933173 25
23933174 25
23933175 25
23933176 25
23933177 25
23933178 25
23933181 4
23933182 4
23933183 4
23933184 87
23933185 87
23933186 87
23933195 57
23933199 41
23933211 24
23933212 24
23933213 24
23933214 24
23933215 24
23933219 18
23933220 18
23933221 120
23933222 120
23933223 120
23933224 74
23933225 74
23933226 74
23933227 74
23933228 97
23933229 25
23933230 25
23933231 25
23933232 67
23933233 67
23933234 67
23933235 67
23933236 19
23933237 19
23933238 19
23933239 18
23933240 18
23933241 117
23933242 67
23933243 67
23933244 67
23933245 67
23933246 67
23933247 67
23933249 75
23933250 75
23933251 75
23933252 75
23933253 116
23933254 117
23933255 117
23933256 117
23933257 25
23933258 25
23933259 25
23933260 22
23933261 22
23933262 22
23933263 80
23933264 80
23933265 80
23933266 14
23933267 14
23933268 14
23933269 25
23933270 25
23933271 25
23933272 67
23933273 67
23933274 67
23933275 7
23933276 7
23933277 101
23933278 101
23933279 87
23933280 87
23933281 97
23933282 87
23933283 87
23933284 87
23933285 87
23933286 19
23933287 19
23933288 19
23933289 101
23933290 26
23933291 26
23933292 41
23933293 41
23933294 41
23933295 101
23933296 72
23933297 81
23933298 81
23933299 114
23933300 110
23933301 110
23933302 110
23933303 87
23933304 87
23933308 97
23933309 41
23933314 14
23933317 16
23933318 97
23933320 5
23933346 47
23933348 97
23933349 98
23933350 97
23933351 41
23933352 41
23933353 6
23933354 6
23933355 41
23933356 6
23933357 41
23933358 41
23933359 41
23933372 8
23933398 45
23933399 53
23933400 53
23933401 39
23933402 39
23933403 51
23933404 51
23933405 50
23933406 50
23933407 59
23933408 59
23933409 64
23933410 64
23933411 54
23933412 54
23933413 40
23933414 40
23933417 61
23933418 48
23933419 48
23933420 49
23933421 49
23933422 62
23933423 62
23933424 43
23933425 43
23933426 38
23933427 38
23933428 45
23933429 45
23933430 46
23933447 45
23933448 45
23933449 53
23933450 53
23933451 39
23933452 39
23933453 51
23933454 51
23933455 50
23933456 50
23933457 59
23933458 59
23933459 64
23933460 54
23933461 54
23933462 40
23933463 40
23933464 65
23933465 65
23933466 63
23933467 63
23933468 37
23933469 37
23933470 44
23933471 44
23933472 52
23933473 52
23933474 42
23933475 56
23933476 56
23933477 61
23933478 61
23933479 48
23933480 48
23933481 49
23933482 49
23933483 62
23933484 62
23933485 43
23933486 43
23933487 38
23933488 38
23933489 45
23933490 45
23933491 46
23933492 46
23933493 45
23933494 65
23933495 65
23933496 63
23933497 63
23933498 37
23933499 37
23933500 44
23933501 44
23933502 52
23933503 52
23933504 42
23933505 42
23933506 56
23933507 56
23933508 61
23933511 97
23933512 97
23933513 41
23933514 97
23933515 41
23933516 79
23933517 97
23933518 97
23933519 41
23933520 28
23933521 6
23933522 47
23933524 97
23933525 41
23933526 16
23933527 97
23933528 41
23933529 66
23933598 41
23933599 97
23933600 41
23933601 41
23933623 108
23933624 90
23933675 36
23933676 41
23933706 36
23933707 36
23933765 36
23933766 36
23933771 108
23933772 108
23933781 91
23933782 41
23933783 41
23933784 91
23933785 91
23933786 91
23933788 41
23933789 91
23933801 47
23933802 47
23933803 47
23933804 47
23933805 47
23933806 47
23933807 47
23933808 47
23933809 47
23933810 47
23933811 47
23933812 47
23933813 47
23933814 47
23933815 47
23933816 47
23933817 47
23933818 47
23933819 47
23933841 8
23933857 1
23933858 1
23933859 1
23933864 97
23933865 6
23933866 47
23933867 84
23933879 97
23933974 97
23933975 97
23933976 97
23933977 97
23933980 41
23934013 47
23934030 69
23940669 99
23940671 19
23940672 14
23940674 19
23940705 87
23940717 14
23940718 98
23940719 97
23940720 28
23940721 25
23943411 67
23943423 11
23943424 1
23943425 29
23943426 75
23943487 23
23944126 26
23944127 26
23946031 14
23946299 19
23946300 19
23946301 14
23946302 19
23946303 30
23946304 28
23946795 19
23946796 19
23946797 19
23946798 25
23946802 19
23946803 19
23946804 19
23946806 117
23946807 117
23946808 99
23946809 99
23946810 99
23946811 25
23946812 25
23946813 25
23946814 28
23946815 28
23946816 28
23947303 78
23951897 23
23951939 23
23951995 71
23951997 14
23952063 23
23952077 26
23952135 23
23952139 71
23952764 41
23952767 45
23952788 30
23952789 57
23952791 31
23952816 69
23953168 87
23953245 8
23953246 8
23953247 8
23955950 109
23956183 109
23956362 109
23956934 109
23956938 41
23957018 17
23957023 5
23957025 89
23957028 4
23957055 5
23957069 4
23957070 4
23957071 1
23957072 1
23957073 1
23957076 17
23957077 17
23957078 17
23957079 89
23957112 48
23957158 18
23957159 18
23957160 18
23957161 18
23957162 18
23957241 17
23957248 102
23957263 45
23961697 101
23961698 101
23961699 101
23961700 81
23961701 81
23961702 72
23961703 72
23961704 72
23961705 81
23961706 81
23961707 81
23961708 87
23961709 87
23961710 110
23961711 110
23961712 72
23961713 72
23961714 81
23961715 81
23961716 101
23961717 101
23961718 107
23961719 107
23961720 81
23961721 81
23961722 81
23961723 72
23961724 72
23961725 87
23961726 87
23961844 41
23962976 41
23962993 8
23962994 14
23962998 72
23962999 87
23970698 23
23970699 28
23972408 47
23979273 40
23979297 28
23979320 28
23979325 25
23979333 28
23979359 25
23979709 75
23979710 75
23979711 97
23979712 110
23979998 26
23980003 97
23980006 67
23980009 67
23980278 67
23980279 67
23980280 67
23980287 67
23980288 67
23980289 67
23980532 23
23980826 97
23982081 28
23982730 109
23982798 58
23983172 41
23983225 60
23983226 47
23983280 45
23983286 26
23983291 23
23983292 28
23983519 5
23983521 1
23983523 5
23983524 7
23983525 4
23983527 5
23983530 75
23983531 68
23983532 5
23983533 7
23983537 68
23983538 8
23983539 8
23983540 5
23983860 29
23983861 29
23983862 29
23983863 76
23983864 29
23983865 29
23983866 76
23983930 41
23983931 41
23983932 41
23983933 41
23983934 41
23983964 1
23986813 17
23986814 67
23986832 24
23986834 23
23986862 25
23986886 28
23986889 74
23986891 69
23986892 41
23986894 99
23986910 25
23986911 23
23986925 69
23986940 25
23986945 70
23986946 70
23986947 69
23986948 69
23986949 69
23986950 69
23986951 69
23986952 41
23986953 34
23986954 31
23986955 25
23986967 25
23986970 99
23986987 25
23986989 8
23986996 25
23987039 99
23987042 24
23987043 14
23987079 25
23987080 67
23987088 25
23987093 25
23987094 67
23987100 23
23987182 67
23987210 24
23987226 25
23988710 26
23988711 61
23988712 48
23988713 45
23988714 46
23988715 45
23988716 48
23988717 45
23988718 46
23988719 45
23988720 46
23988735 42
23988736 42
23988737 56
23988738 49
23988739 62
23988740 45
23988741 46
23988742 45
23988743 46
23988744 46
23988760 45
23988761 46
23988762 45
23988763 46
23988764 45
23988765 56
23988766 49
23988767 56
23988768 49
23988769 49
23988770 62
23988771 45
23988772 38
23988773 38
23988774 45
23988775 46
23988776 46
23988777 45
23988778 46
23988779 45
23988780 46
23988781 56
23988782 61
23988794 99
23988795 99
23988853 46
23988854 45
23988855 48
23988856 45
23988857 46
23989168 41
23989169 41
23989170 57
23989171 8
23989172 35
23989173 41
23989174 57
23989175 41
23989176 8
23989177 41
23989178 5
23989179 35
23989180 41
23989181 41
23989182 41
23989183 8
23989184 41
23989185 41
23989186 24
23989187 23
23989188 31
23991404 5
23995393 67
23997484 41
23997498 8
24005836 23
24005837 23
24005838 23
24005839 23
24005840 117
24005841 117
24005842 117
24006002 10
24007737 18
24007738 30
24007739 31
24007773 19
24007774 18
24007775 18
24014413 74
24014414 71
24014632 55
24014642 97
24017356 19
24017361 25
24017364 19
24017475 25
24017534 25
24017593 23
24017903 85
24017904 19
24017996 23
24018014 25
24018165 23
24018205 35
24018227 14
24018288 25
24018320 19
24018332 28
24018573 28
24024021 13
24024311 5
24024312 5
24024313 5
24024314 5
24024315 5
24024316 5
24024317 5
24026346 67
24027441 19
24029122 5
24030802 84
24030968 47
24030972 68
24031100 16
24031173 12
24031753 68
24031874 68
24031882 45
24031883 49
24032351 97
24032361 75
24032398 23
24032401 14
24032405 19
24032406 87
24032413 25
24032414 23
24032418 97
24032420 23
24032423 97
24032424 85
24032426 89
24032429 19
24032431 14
24032434 19
24032460 97
24032588 41
24032645 25
24032676 14
24032712 75
24032713 11
24032719 71
24032720 87
24032793 41
24033366 23
24034370 55
24034371 55
24036166 52
24036172 24
24036173 26
24036201 41
24036202 67
24036209 67
24036210 57
24036234 41
24036238 111
24036240 91
24036245 23
24049075 45
24049085 47
24049137 47
24053765 8
24053989 5
24053990 5
24053991 5
24053992 5
24053993 5
24053994 5
24053995 5
24053996 5
24053997 5
24053998 36
24054114 26
24054160 21
24054162 6
24054163 47
24054245 67
24054246 67
24054247 67
24054248 67
24054249 67
24054250 67
24054324 85
24054325 74
24054326 85
24054327 85
24054431 97
24054541 48
24054574 41
24056163 88
24056167 107
24056172 47
24056177 106
24056182 40
24056184 75
24056186 28
24056339 102
24056340 102
24056341 102
24056342 107
24056343 107
24056344 101
24056345 101
24056346 101
24056347 103
24056348 110
24056349 110
24056350 101
24056351 101
24056352 1
24056353 1
24056354 75
24056355 75
24056356 113
24056357 113
24056358 113
24056359 113
24056360 115
24056361 115
24056362 115
24056363 112
24056364 112
24056365 112
24056366 112
24056367 106
24056368 106
24056369 106
24056370 120
24056371 120
24056372 120
24056373 85
24056374 85
24056375 85
24056376 85
24056377 5
24056378 116
24056379 14
24056380 17
24056381 28
24056382 14
24056383 14
24056384 102
24056769 41
24056770 41
24056771 55
24056772 55
24056773 55
24056780 36
24056781 36
24056782 36
24056783 57
24056784 57
24056785 57
24056786 57
24056787 57
24056788 57
24056789 47
24056790 47
24056791 47
24056792 47
24056793 47
24056794 47
24056979 74
24056980 74
24056981 74
24056982 116
24056983 116
24056984 116
24056985 116
24056986 117
24056987 117
24056988 117
24056989 99
24056990 99
24056991 99
24056992 93
24056993 93
24056994 93
24056995 93
24056996 99
24056997 99
24056998 81
24056999 81
24057000 81
24057001 81
24057002 104
24057003 104
24057004 104
24057005 91
24057006 91
24057007 91
24057008 91
24057009 103
24058695 81
24058725 97
24059258 71
24059259 71
24059287 71
24059288 71
24059317 14
24062403 14
24064335 67
24065022 99
24068392 5
24068438 5
24068475 5
24068489 3
24068785 3
24068877 109
24069138 99
24069149 5
24069152 108
24073781 47
24073782 45
24073826 69
24073827 55
24073828 55
24074018 8
24074121 36
24074122 49
24074123 36
24074124 36
24074315 47
24074316 26
24074376 67
24074377 22
24074378 45
24074379 12
24074380 23
24074383 73
24074384 41
24074439 79
24074440 69
24074441 70
24074445 70
24074446 69
24074588 30
24074783 36
24074820 19
24085139 28
24085140 28
24085141 28
24085142 28
24085143 28
24085835 23
24085837 23
24085839 23
24085841 23
24085843 23
24085845 23
24085846 23
24085848 23
24085849 23
24085851 23
24085853 23
24085854 28
24085855 28
24085856 28
24085857 28
24085858 28
24085860 28
24085862 28
24085863 28
24085865 28
24085867 28
24085868 28
24086112 41
24086113 98
24086114 97
24086147 9
24086148 9
24086149 9
24086150 9
24086151 9
24086155 23
24086157 23
24086588 93
24086589 97
24086590 97
24086591 97
24086592 87
24086593 87
24086754 23
24086755 23
24086758 28
24086759 20
24086760 20
24086761 20
24087774 45
24087844 42
24087845 62
24087846 46
24087848 52
24087849 49
24088195 28
24088204 8
24088238 117
24088310 24
24088327 23
24088338 35
24088345 117
24090786 36
24090960 23
24091802 47
24093182 67
24093186 14
24093838 47
24096871 90
24096872 1
24096873 1
24096874 49
24096875 49
24096876 49
24096877 67
24096878 67
24096879 67
24097119 23
24097126 49
24097127 49
24097379 29
24097381 28
24097385 8
24098027 45
24098108 87
24098121 5
24098253 81
24098254 71
24098255 81
24098256 81
24098257 114
24098258 114
24098259 87
24098260 87
24098261 87
24098269 71
24098287 71
24098288 114
24103246 23
24103260 23
24103384 28
24103501 8
24103502 8
24103503 8
24103552 28
24111816 20
24111818 8
24111819 33
24111820 57
24111821 25
24111822 97
24111823 4
24111824 12
24111826 35
24116084 36
24116138 15
24116228 58
24116673 2
24117256 45
24117415 15
24117416 15
24117417 15
24118180 43
24122326 81
24122328 81
24122329 81
24122331 5
24122334 5
24122337 5
24122338 40
24122340 5
24122342 41
24122344 44
24122345 41
24122346 41
24122347 44
24122348 41
24122350 41
24122367 23
24122368 26
24122370 26
24122373 26
24122378 23
24122380 25
24122384 28
24122387 23
24122393 17
24122395 45
24122463 87
24122465 14
24122466 25
24122468 30
24122470 28
24132132 26
24132133 26
24132222 5
24132223 99
24132225 23
24132226 23
24132227 28
24132228 74
24132229 74
24132230 99
24132231 99
24132232 99
24132233 97
24132234 74
24132235 97
24132236 26
24132237 97
24132238 26
24132239 26
24132245 41
24132246 90
24132253 93
24132254 93
24132255 91
24132256 91
24132262 99
24132263 99
24132264 99
24132265 99
24132266 99
24132267 93
24132268 91
24132269 23
24132281 41
24132282 23
24132283 91
24132284 91
24132285 41
24132305 109
24132307 41
24132308 74
24132309 97
24132363 91
24132380 97
24132384 72
24132738 69
24132747 58
24132748 69
24132898 91
24132901 14
24132905 99
24132921 96
24132922 96
24132932 93
24132961 6
24132963 6
24132967 47
24133019 12
24133024 23
24133029 95
24133031 12
24133072 14
24133107 96
24133272 47
24133315 85
24133324 19
24133379 28
24133385 71
24133408 97
24133567 6
24133588 6
24133597 0
24133621 0
24134248 6
24134249 69
24134250 0
24134251 0
24134252 0
24134858 97
24134859 97
24134860 97
24134894 25
24134895 23
24137493 47
24140969 33
24140972 99
24140974 12
24149747 116
24149748 25
24149749 82
24149750 74
24151007 71
24151016 97
24151017 97
24151018 96
24151019 96
24151020 96
24151021 44
24151022 44
24151023 44
24151024 45
24151025 45
24151026 45
24151027 108
24151028 108
24151029 108
24151030 90
24151031 90
24151032 90
24151033 41
24151034 41
24151035 41
24151036 91
24151037 91
24151038 91
24151039 49
24151040 49
24151041 49
24151042 97
24151080 70
24151081 70
24151082 70
24151083 55
24151084 55
24151085 55
24151086 55
24151087 90
24151088 90
24151089 90
24151090 90
24151091 95
24151092 95
24151093 95
24151094 95
24151095 84
24151096 84
24151097 84
24151098 84
24151099 78
24151101 19
24151102 19
24151103 19
24151115 45
24151116 45
24151117 45
24151118 46
24151119 46
24151120 46
24151121 40
24151122 40
24151123 40
24151144 67
24151145 67
24151146 67
24151147 25
24151148 25
24151149 25
24151150 1
24151151 1
24151152 1
24151153 56
24151154 49
24151155 49
24151156 49
24151157 14
24151158 14
24151159 14
24151160 24
24151161 24
24151162 24
24151163 80
24151164 80
24151165 80
24151166 80
24151167 80
24151179 45
24151180 40
24151181 34
24151182 31
24151183 24
24151184 96
24151185 80
24151186 44
24151187 44
24151188 85
24151189 98
24151190 97
24151191 1
24151192 62
24151193 8
24151194 28
24151195 56
24151196 56
24151197 56
24151198 49
24151199 23
24151200 49
24151236 67
24151237 67
24151238 67
24151239 25
24151240 25
24151241 25
24151242 14
24151243 14
24151244 14
24151245 19
24151246 19
24151247 24
24151248 24
24151249 24
24151250 80
24151251 80
24151252 80
24151253 80
24151254 75
24151255 75
24151256 75
24151257 72
24151258 72
24151259 72
24151260 72
24151261 101
24151262 101
24151263 101
24151264 101
24151275 45
24151276 45
24151293 41
24151294 46
24151295 91
24151296 91
24151297 49
24151298 23
24151299 49
24151370 24
24151371 80
24151372 80
24151373 80
24151379 55
24151380 98
24151381 97
24151382 28
24151428 23
24151429 41
24151430 23
24151431 41
24151432 41
24151433 45
24151434 45
24151435 45
24151436 91
24151437 46
24151438 46
24158080 18
24160769 5
24160840 19
24160841 23
24160842 85
24160914 25
24160915 14
24161209 6
24161212 14
24161223 72
24161224 28
24161696 23
24161697 71
24162482 87
24166759 49
24168791 47
24169377 23
24169393 36
24169463 57
24169464 57
24169465 57
24169466 57
24169467 57
24169468 57
24169469 57
24169470 57
24169471 36
24169472 36
24169473 36
24169474 36
24177552 47
24183220 90
24183222 69
24183245 98
24183246 3
24183247 98
24183248 21
24183249 98
24183250 98
24183251 20
24183252 55
24183277 78
24183290 78
24183293 78
24183299 57
24183304 57
24183309 41
24183315 69
24183319 23
24183321 36
24183441 18
24184357 14
24184407 96
24191111 71
24191234 12
24191235 12
24191277 47
24191280 104
24191290 101
24191291 101
24191292 101
24191293 49
24191294 49
24191506 58
24191507 67
24191508 67
24191509 67
24191510 67
24193448 6
24193582 109
24193584 5
24193585 5
24193586 5
24193616 85
24193632 15
24193634 6
24193635 6
24193651 29
24193658 6
24193659 6
24193660 17
24193661 17
24193662 17
24193663 17
24193714 29
24193755 29
24193759 17
24193767 23
24193768 7
24193771 28
24193782 9
24193783 8
24193836 98
24193837 26
24193962 97
24194010 29
24194011 29
24194012 29
24194059 35
24194065 28
24194066 28
24194067 28
24194068 28
24194069 87
24194070 7
24194071 7
24194072 57
24194073 5
24194093 99
24194106 85
24194133 26
24194187 6
24194188 6
24194189 6
24194190 6
24194191 6
24194192 6
24194372 75
24195309 69
24195318 33
24195324 117
24195331 33
24195333 33
24195335 28
24195337 117
24195341 117
24195342 14
24195345 23
24195353 67
24195356 47
24196770 75
24198706 46
24198781 14
24198782 30
24198783 28
24198784 19
24198785 30
24198786 28
24198787 80
24198788 24
24198789 80
24198790 24
24208195 57
24208196 96
24208199 96
24208270 24
24208271 35
24208272 67
24208273 67
24208274 67
24208275 41
24208276 41
24208277 41
24208278 41
24208279 41
24208280 41
24208396 47
24208397 47
24208398 47
24208399 47
24208400 47
24208401 47
24208402 48
24208403 48
24208404 48
24208405 41
24208406 41
24208407 41
24208408 41
24208409 41
24208558 41
24208559 47
24208560 47
24208561 47
24208562 47
24208563 47
24208564 47
24208592 47
24208593 47
24208594 47
24208595 47
24208596 47
24208597 47
24208598 47
24208599 26
24208600 47
24208601 47
24208602 26
24208603 47
24208685 41
24208686 41
24208706 8
24208707 23
24208708 8
24208709 14
24208710 14
24208711 14
24208712 78
24208713 78
24208714 78
24209096 45
24209427 84
24209446 75
24209447 33
24209448 20
24209449 75
24209568 87
24209569 18
24209573 87
24209575 30
24209582 69
24209583 69
24209586 47
24209592 69
24209603 69
24209606 17
24209607 14
24209613 67
24209614 99
24209617 23
24209623 97
24209632 87
24209647 99
24209655 28
24209796 67
24209797 67
24209798 25
24209799 25
24209800 25
24209801 14
24209802 14
24209803 14
24209820 92
24209828 50
24209833 14
24209835 87
24209863 111
24209864 93
24209867 25
24209873 99
24209900 69
24209901 70
24209902 55
24209903 69
24209904 69
24209905 70
24213524 19
24213527 87
24213528 41
24213532 11
24213820 23
24214110 19
24214223 16
24214291 68
24214292 68
24214550 35
24214551 35
24214552 35
24214553 35
24214826 22
24214827 22
24214857 97
24214858 97
24214879 35
24214889 19
24214928 25
24214929 87
24214930 87
24214931 87
24214979 14
24214980 14
24214981 14
24215002 25
24215003 75
24215004 25
24215005 19
24215043 57
24215113 8
24215186 19
24215187 19
24215193 67
24215194 67
24215420 41
24215445 80
24215446 80
24215447 21
24215448 80
24215449 80
24215450 80
24215451 80
24215452 80
24215528 10
24215667 28
24215668 107
24215722 28
24215760 22
24217078 47
24217734 28
24218902 5
24218903 5
24228374 84
24228375 55
24228378 55
24228423 5
24228424 5
24228425 5
24228426 5
24228427 5
24228428 5
24228429 5
24228526 13
24228527 13
24228595 6
24228596 6
24228598 6
24228601 6
24228602 6
24228603 6
24228604 6
24228605 6
24228731 3
24228732 3
24228733 3
24228734 3
24228823 116
24228824 117
24228825 117
24228826 117
24228897 99
24228898 99
24228899 99
24228900 87
24228901 87
24228902 87
24228903 78
24228904 78
24228905 78
24228906 91
24228907 107
24228908 85
24228909 99
24228910 99
24228911 99
24228912 85
24228913 85
24228914 85
24228915 85
24228916 5
24230978 71
24233867 97
24233868 41
24233869 97
24233870 97
24233871 41
24233872 97
24233873 41
24233874 79
24233875 97
24233876 41
24233877 6
24233878 97
24236329 13
24236418 67
24236958 19
24236959 30
24236960 31
24236961 116
24236962 116
24236963 23
24236964 28
24236965 117
24236966 24
24236967 117
24236968 85
24236969 14
24236970 24
24236971 23
24236972 23
24236973 17
24236974 41
24240441 6
24240442 67
24241673 23
24241674 23
24259362 117
24259363 117
24259364 117
24259365 117
24259366 117
24260443 91
24265442 17
24265576 117
24265581 87
24266139 49
24266199 12
24266213 91
24266248 12
24266249 12
24266250 12
24266269 41
24268714 96
24268776 45
24268777 45
24268780 25
24273409 26
24273410 68
24274737 53
24274738 49
24274740 45
24274742 44
24274746 45
24275879 57
24275992 69
24281816 8
24282627 108
24282631 16
24282676 25
24282678 75
24282696 68
24282697 68
24282720 71
24282723 68
24282724 68
24282725 68
24288751 67
24288752 22
24300850 24
24300851 110
24300852 97
24300854 117
24300855 71
24301319 99
24301431 49
24304247 10
24318253 71
24318254 71
24320820 97
24327756 14
24327818 74
24327819 19
24327844 84
24328817 55
24329030 57
24329031 57
24329032 57
24329033 57
24329034 57
24329035 57
24329036 57
24329037 57
24329038 57
24329039 57
24329040 57
24329041 57
24329042 57
24329117 67
24329118 67
24329119 18
24329120 18
24329121 18
24329122 18
24329123 18
24329124 18
24329125 41
24329126 41
24329224 19
24329225 19
24329226 19
24329227 19
24329235 67
24329236 67
24329237 67
24329238 67
24329239 87
24329240 87
24329241 87
24329272 41
24329310 67
24329374 36
24329375 36
24329376 41
24329381 96
24329408 36
24329409 36
24329410 36
24329411 36
24329412 87
24329413 87
24329414 87
24329415 87
24329416 41
24329428 45
24329429 57
24329474 96
24329497 1
24329498 19
24329501 47
24329547 19
24329548 19
24329549 19
24329602 49
24329603 49
24329607 40
24329608 45
24329609 45
24329610 40
24329611 40
24329612 46
24329613 46
24329614 46
24329714 25
24330071 5
24330072 5
24330073 28
24330074 41
24330075 23
24330076 41
24330077 41
24330078 41
24330079 41
24330080 23
24330081 41
24330082 96
24330083 96
24330084 97
24330085 1
24330131 47
24330132 47
24330133 47
24330134 47
24330135 47
24330163 120
24330176 92
24330177 6
24330179 97
24330189 97
24330191 47
24330283 74
24330476 91
24330477 26
24330479 99
24330480 6
24330481 116
24330482 116
24330606 8
24330607 8
24330608 8
24330609 8
24330610 36
24330611 36
24330612 36
24330613 36
24330614 36
24330615 36
24330617 8
24330618 8
24330619 41
24330620 18
24330621 41
24330622 18
24330623 49
24330624 49
24330625 49
24330663 23
24330664 23
24331092 26
24332883 67
24332884 67
24332886 82
24332887 82
24332888 82
24332889 82
24332890 85
24332891 112
24332892 112
24332893 106
24332894 106
24332895 106
24332896 106
24332897 120
24332898 120
24332899 120
24332900 26
24332901 26
24332902 26
24332903 109
24332904 109
24332905 109
24332906 116
24332907 116
24332908 116
24332909 117
24332910 117
24332911 117
24332912 99
24332913 99
24332914 99
24332915 93
24332916 93
24332917 93
24332918 93
24332919 91
24332920 91
24332921 91
24332922 97
24332923 97
24332924 85
24332925 91
24332926 116
24332927 97
24332928 97
24332929 85
24332930 85
24332939 107
24332940 108
24332941 108
24332942 108
24332943 108
24332944 69
24332945 84
24332946 79
24332949 107
24332950 114
24332951 75
24332954 16
24332955 16
24332956 16
24332957 5
24332959 115
24332960 87
24332961 87
24332962 87
24332963 72
24332964 72
24332965 72
24332966 97
24332967 93
24332968 93
24332969 5
24332970 115
24332971 78
24332972 78
24332973 78
24332974 115
24332975 115
24332976 82
24332977 82
24332978 82
24332979 82
24332980 72
24332981 88
24332982 88
24332983 98
24332984 97
24332985 102
24332986 26
24332987 26
24332988 26
24332995 109
24332998 71
24333002 117
24333003 117
24333004 24
24333005 117
24333006 117
24333009 85
24333010 85
24333011 85
24333012 85
24333013 5
24333014 5
24333015 5
24333016 5
24333017 14
24333018 94
24333019 94
24333020 94
24333021 78
24333022 78
24333023 78
24333093 88
24333094 88
24333106 72
24333107 72
24333108 72
24333109 72
24333110 71
24333123 91
24333124 107
24333125 5
24333137 69
24333138 69
24333139 69
